epoch,G_loss,D_loss,FID,KID,JSD,SSIM,PSNR,LPIPS,kimg_acu,kimg,carpeta
6.383250123,0.764807426,1.475491024,,,,,,,256.0959949,28.03199959,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
6.482951068,0.765076954,1.37103136,166.2656966,0.475727226,0.054291868,0.190858333,14.57938822,0.489748955,260.0959969,32.0320015,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
6.582651966,5.63386522,3.820386781,,,,,,,264.0959969,36.0320015,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
6.682352863,0.830484163,1.285148454,,,,,,,268.0959969,40.0320015,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
6.78205376,0.906347217,1.276318451,,,,,,,272.0959969,44.0320015,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
6.881754657,1.215632746,1.109098374,286.2450748,0.776226702,0.109216005,0.106551785,14.49156179,0.709863901,276.0959969,48.0320015,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
6.981455555,1.103246787,1.162511489,,,,,,,280.0959969,52.0320015,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
7.081156452,0.953155028,1.375938319,,,,,,,284.0959969,56.0320015,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
7.180857349,1.073496852,1.258031046,,,,,,,288.0959969,60.0320015,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
7.280558152,0.862350597,1.309320621,222.4999805,0.712933903,0.112819635,0.163323878,14.49040766,0.577372432,292.095993,64.03199768,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
7.380259049,1.007268625,1.248740129,,,,,,,296.095993,68.03199768,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
7.479959946,0.79818485,1.351723441,,,,,,,300.095993,72.03199768,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
7.579660844,0.749251707,1.370816398,,,,,,,304.095993,76.03199768,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
7.679361741,0.747493299,1.375020314,157.0863714,0.41860273,0.107451231,0.272998928,14.12974061,0.432816982,308.095993,80.03199768,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
7.779062638,0.735106264,1.376226357,,,,,,,312.095993,84.03199768,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
7.878763535,7.549085216,4.621379193,,,,,,,316.095993,88.03199768,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
7.978464433,0.957802768,1.223774956,,,,,,,320.095993,92.03199768,00003-frames_extraidos-11gb-gpu-gamma32-batch32-ada-target0.6-resumecustom
