epoch,rec_loss,perceptual_loss,q_loss,g_loss,gen_loss,disc_loss
41,0.02524508205079961,0.002700153788494119,0.0058879505547649365,-0.11724503376801879,-1.4061330267095404,2.000397831611595
42,0.03606172280009104,0.0046811218149700054,0.006965336968782446,-0.03995366502796864,-0.6496700371395525,2.002751861374495
43,0.02811034085249467,0.002956487858205558,0.006051313934953566,-0.07207120095785102,-1.2334226003796946,2.0005103632317462
44,0.025645232853198335,0.0025817410994399105,0.005982830909341722,-0.11080504726434814,-1.875706294376184,2.0003797264660106
45,0.034179864766991745,0.004515777492258746,0.006839364612658888,-0.03690692708573629,-0.5862128302206101,2.002558594068525
46,0.02847565279629152,0.003068645350943326,0.0065030191711160324,-0.0995265262694808,-1.5597211649951526,2.0005396021446464
47,0.02554499698284705,0.002601929445280243,0.0059525556697538964,-0.11112964618053085,-2.12758399055916,2.000304478377193
48,0.033870773451949394,0.004320760486288029,0.006626323148354953,-0.05529267927069644,-0.8908640637119677,2.002216618026843
49,0.02950286095890631,0.0034051203271790007,0.007098974070257018,-0.08744177093405925,-1.662180568123878,2.0004345320485997
50,0.024275209224987864,0.0026383280291398794,0.006537733242592285,-0.11012285017533253,-1.9128337439301497,2.000284727229076
