epoch,G_loss,D_loss,FID,KID,JSD,SSIM,PSNR,LPIPS,kimg_acu,kimg,carpeta
11.07078749,0.710610271,1.37766649,,,,,,,444.1599941,20.03199959,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
11.17048839,0.72526146,1.374061872,,,,,,,448.1599941,24.03199959,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
11.27018929,0.717486345,1.374606693,,,,,,,452.1599941,28.03199959,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
11.36989023,0.707909128,1.376237697,25.3040572,0.010669157,0.023368401,0.38118532,12.86126426,0.399035811,456.159996,32.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
11.46959113,0.711597851,1.374973714,,,,,,,460.159996,36.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
11.56929202,0.713922102,1.375921963,,,,,,,464.159996,40.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
11.66899292,0.706278051,1.377637243,,,,,,,468.159996,44.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
11.76869382,0.707471287,1.378020258,23.74121414,0.008443991,0.023445381,0.381040765,12.79765473,0.398371249,472.159996,48.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
11.86839472,0.708730449,1.378541251,,,,,,,476.159996,52.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
11.96809561,0.707651578,1.379347945,,,,,,,480.159996,56.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
12.06779651,0.713743251,1.376672671,,,,,,,484.159996,60.0320015,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
12.16749731,0.715075449,1.374641221,23.86594897,0.007844718,0.02322614,0.379317216,12.83811304,0.397934705,488.1599922,64.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
12.26719821,0.720709511,1.372714189,,,,,,,492.1599922,68.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
12.36689911,0.722851806,1.368224115,,,,,,,496.1599922,72.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
12.46660001,0.727937821,1.365078556,,,,,,,500.1599922,76.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
12.5663009,0.743756616,1.355978363,28.44580967,0.011642312,0.02011814,0.378543937,12.9687956,0.398630857,504.1599922,80.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
12.6660018,0.731581853,1.360005281,,,,,,,508.1599922,84.03199768,00004-frames_extraidos-11gb-gpu-gamma32-batch32-noaug-resumecustom
